,name,sentiment,node,degree,deg cent,bet cent,clo cent
0,u_Gc_negative2.gml,neg,ACIP,1,0.000877963125549,0.0,0.164690572585
1,u_Gc_negative2.gml,neg,ACIP's rotavirus use recommendation,1,0.000877963125549,0.0,0.206752586676
2,u_Gc_negative2.gml,neg,ADHD,1,0.000877963125549,0.0,0.252382007534
3,u_Gc_negative2.gml,neg,AIDS,1,0.000877963125549,0.0,0.195603640735
4,u_Gc_negative2.gml,neg,African American males,2,0.0017559262511,0.0,0.245845024822
5,u_Gc_negative2.gml,neg,African women,3,0.00263388937665,0.00262473723185,0.265997197571
6,u_Gc_negative2.gml,neg,African-American children,1,0.000877963125549,0.0,0.227936762057
7,u_Gc_negative2.gml,neg,Alysia Osoff,6,0.00526777875329,0.00627204976995,0.210380495013
8,u_Gc_negative2.gml,neg,America,2,0.0017559262511,0.00350876651581,0.183591231464
9,u_Gc_negative2.gml,neg,American Academy of Pediatrics,2,0.0017559262511,0.000549639735964,0.258276643991
10,u_Gc_negative2.gml,neg,American Nursing Association's Code of Ethics,2,0.0017559262511,0.000977563390404,0.224256743453
11,u_Gc_negative2.gml,neg,Americans,7,0.00614574187884,0.00573814491957,0.277263875365
12,u_Gc_negative2.gml,neg,Amish,2,0.0017559262511,0.0017559262511,0.168940967072
13,u_Gc_negative2.gml,neg,Andrew Wakefield,1,0.000877963125549,0.0,0.232496427842
14,u_Gc_negative2.gml,neg,Apartheid,1,0.000877963125549,0.0,0.175690266852
15,u_Gc_negative2.gml,neg,Attkisson's website,2,0.0017559262511,0.000877191628953,0.18385794996
16,u_Gc_negative2.gml,neg,Australia,1,0.000877963125549,0.0,0.217200610221
17,u_Gc_negative2.gml,neg,Baby Boom,2,0.0017559262511,0.0,0.242340425532
18,u_Gc_negative2.gml,neg,Baby Boomers,5,0.00438981562774,0.00889559586266,0.253901025412
19,u_Gc_negative2.gml,neg,Baker College nursing school,3,0.00263388937665,0.00321278595506,0.190086782377
20,u_Gc_negative2.gml,neg,Baker College nursing school instructors,6,0.00526777875329,0.00483737012958,0.226802070888
21,u_Gc_negative2.gml,neg,Bell's Palsy,1,0.000877963125549,0.0,0.217200610221
22,u_Gc_negative2.gml,neg,Big Pharma,12,0.0105355575066,0.0142323178857,0.28835443038
23,u_Gc_negative2.gml,neg,Big Tobacco,2,0.0017559262511,0.000241316564923,0.248907342657
24,u_Gc_negative2.gml,neg,Bill of Rights,1,0.000877963125549,0.0,0.175690266852
25,u_Gc_negative2.gml,neg,Brian Hooker,1,0.000877963125549,0.0,0.209259599486
26,u_Gc_negative2.gml,neg,Bruesewitz v. Wyeth,2,0.0017559262511,0.00350876651581,0.24696444059
27,u_Gc_negative2.gml,neg,Bush Administration,2,0.0017559262511,6.3079208524e-05,0.225992063492
28,u_Gc_negative2.gml,neg,CDC,60,0.0526777875329,0.127408409017,0.319674431659
29,u_Gc_negative2.gml,neg,CDC and Big Pharma,3,0.00263388937665,0.000116276425371,0.223202038017
30,u_Gc_negative2.gml,neg,CDC documents,3,0.00263388937665,0.00231227526131,0.264576074332
