,name,sentiment,node,degree,deg cent,bet cent,clo cent
0,Gc_neutral.gml,negative,7-11 year olds,2,0.0117647058824,0.0216266388212,0.173116089613
1,Gc_neutral.gml,negative,Alfred and Lisa Claire Dwoskin,1,0.00588235294118,0.0,0.162679425837
2,Gc_neutral.gml,negative,Americans,1,0.00588235294118,0.0,0.153568202349
3,Gc_neutral.gml,negative,Andrew Wakefield,5,0.0294117647059,0.140828402367,0.157407407407
4,Gc_neutral.gml,negative,Australia,1,0.00588235294118,0.0,0.154968094804
5,Gc_neutral.gml,negative,Barry Segal,1,0.00588235294118,0.0,0.110533159948
6,Gc_neutral.gml,negative,Ben Allen,4,0.0235294117647,4.64090961829e-05,0.155963302752
7,Gc_neutral.gml,negative,CDC,4,0.0235294117647,0.0972386587771,0.188888888889
8,Gc_neutral.gml,negative,California,1,0.00588235294118,0.0,0.155393053016
9,Gc_neutral.gml,negative,Chairwoman Carol Liu,2,0.0117647058824,0.0117647058824,0.155677655678
10,Gc_neutral.gml,negative,Children's Hospital of Philadelphia,1,0.00588235294118,0.0,0.153568202349
11,Gc_neutral.gml,negative,Chris Christie,3,0.0176470588235,0.0117995127045,0.1394585726
12,Gc_neutral.gml,negative,Connie Leyva,3,0.0176470588235,9.28181923657e-05,0.155963302752
13,Gc_neutral.gml,negative,Disneyland measles outbreak,1,0.00588235294118,0.0,0.135135135135
14,Gc_neutral.gml,negative,Dr. Anna Acosta,2,0.0117647058824,0.0348764357814,0.159924741298
15,Gc_neutral.gml,negative,Dr. Paul Offit,3,0.0176470588235,0.0175426383571,0.181236673774
16,Gc_neutral.gml,negative,Dwoskin Family Foundation,8,0.0470588235294,0.409223807866,0.194063926941
17,Gc_neutral.gml,negative,Focus for Health,4,0.0235294117647,0.101914375218,0.124178232286
18,Gc_neutral.gml,negative,Generation Rescue,4,0.0235294117647,0.122763661678,0.139573070608
19,Gc_neutral.gml,negative,Immunization Action Coalition,1,0.00588235294118,0.0,0.159027128157
20,Gc_neutral.gml,negative,Jenny McCarthy,3,0.0176470588235,0.0332753219631,0.140728476821
21,Gc_neutral.gml,negative,Lisa and J.B. Handley,1,0.00588235294118,0.0,0.122566690699
22,Gc_neutral.gml,negative,MMR vaccine,1,0.00588235294118,0.0,0.100294985251
23,Gc_neutral.gml,negative,National Vaccine Information Center,2,0.0117647058824,0.0117647058824,0.162991371045
24,Gc_neutral.gml,negative,PLOS Computational Biology,1,0.00588235294118,0.0,0.168483647175
25,Gc_neutral.gml,negative,Pez dispensers,1,0.00588235294118,0.0,0.189520624303
26,Gc_neutral.gml,negative,Rand Paul,3,0.0176470588235,0.0462582666203,0.191226096738
27,Gc_neutral.gml,negative,Republican,2,0.0117647058824,0.0116254785938,0.161290322581
28,Gc_neutral.gml,negative,Richard Pan,2,0.0117647058824,4.64090961829e-05,0.135674381484
29,Gc_neutral.gml,negative,SB 277,33,0.194117647059,0.329352095868,0.183783783784
30,Gc_neutral.gml,negative,Saron Runner,1,0.00588235294118,0.0,0.155393053016
31,Gc_neutral.gml,negative,Senate Education Committee,1,0.00588235294118,0.0,0.155393053016
32,Gc_neutral.gml,negative,Senate committee,2,0.0117647058824,0.0,0.155393053016
33,Gc_neutral.gml,negative,Tdap vaccine,2,0.0117647058824,0.0176818656457,0.178571428571
34,Gc_neutral.gml,negative,Tina Kimmel,2,0.0117647058824,0.0117647058824,0.155677655678
35,Gc_neutral.gml,negative,United States,3,0.0176470588235,0.0,0.164410058027
36,Gc_neutral.gml,negative,University of British Columbia,2,0.0117647058824,0.0,0.169322709163
37,Gc_neutral.gml,negative,Wakefield study,1,0.00588235294118,0.0,0.137207425343
38,Gc_neutral.gml,negative,acelluar vaccine,1,0.00588235294118,0.0,0.15301530153
39,Gc_neutral.gml,negative,acellular pertussis vaccine,8,0.0470588235294,0.207705567434,0.202380952381
40,Gc_neutral.gml,negative,adolescents,2,0.0117647058824,0.0257454461074,0.185792349727
41,Gc_neutral.gml,negative,adults,1,0.00588235294118,0.0,0.154968094804
42,Gc_neutral.gml,negative,age 65 and older,2,0.0117647058824,0.0233901844762,0.118055555556
43,Gc_neutral.gml,negative,age 85 and older,1,0.00588235294118,0.0,0.117728531856
44,Gc_neutral.gml,negative,ages 65-84,1,0.00588235294118,0.0,0.0957207207207
45,Gc_neutral.gml,negative,alzheimer's,1,0.00588235294118,0.0,0.0913978494624
46,Gc_neutral.gml,negative,anti-vaccination,19,0.111764705882,0.255412460842,0.158878504673
47,Gc_neutral.gml,negative,anti-vaxx movement,1,0.00588235294118,0.0,0.137207425343
48,Gc_neutral.gml,negative,anti-vaxxers,3,0.0176470588235,0.0231117298991,0.137875101379
49,Gc_neutral.gml,negative,artificial vaccine,3,0.0176470588235,0.164357814132,0.173646578141
50,Gc_neutral.gml,negative,asthma,1,0.00588235294118,0.0,0.0913978494624
51,Gc_neutral.gml,negative,autism,5,0.0294117647059,0.0693351896972,0.111402359109
52,Gc_neutral.gml,negative,bacteria,1,0.00588235294118,0.0,0.168483647175
53,Gc_neutral.gml,negative,breathing,1,0.00588235294118,0.0,0.154968094804
54,Gc_neutral.gml,negative,cases,2,0.0117647058824,0.0117647058824,0.18085106383
55,Gc_neutral.gml,negative,celebrities,2,0.0117647058824,0.0317438217891,0.138099106418
56,Gc_neutral.gml,negative,changes,2,0.0117647058824,0.0955596439759,0.194285714286
57,Gc_neutral.gml,negative,childhood illnesses,1,0.00588235294118,0.0,0.189520624303
58,Gc_neutral.gml,negative,children,7,0.0411764705882,0.264331294648,0.206561360875
59,Gc_neutral.gml,negative,chronic illness,1,0.00588235294118,0.0,0.110533159948
60,Gc_neutral.gml,negative,cognitive disorders,2,0.0117647058824,0.131964264996,0.211706102117
61,Gc_neutral.gml,negative,committee hearing room,1,0.00588235294118,0.0,0.155393053016
62,Gc_neutral.gml,negative,concerns,1,0.00588235294118,0.0,0.134813639968
63,Gc_neutral.gml,negative,crazy people,2,0.0117647058824,0.0,0.12151536812
64,Gc_neutral.gml,negative,data,1,0.00588235294118,0.0,0.149647887324
65,Gc_neutral.gml,negative,debate,1,0.00588235294118,0.0,0.149647887324
66,Gc_neutral.gml,negative,decreasing effectiveness,2,0.0117647058824,0.0233901844762,0.138436482085
67,Gc_neutral.gml,negative,diagnoses,1,0.00588235294118,0.0,0.100294985251
68,Gc_neutral.gml,negative,diagnosis,1,0.00588235294118,0.0,0.100294985251
69,Gc_neutral.gml,negative,discredited,1,0.00588235294118,0.0,0.13610888711
70,Gc_neutral.gml,negative,disease,5,0.0294117647059,0.0234597981204,0.148601398601
71,Gc_neutral.gml,negative,education,3,0.0176470588235,0.00534367593191,0.177824267782
72,Gc_neutral.gml,negative,effective,2,0.0117647058824,0.0736827275289,0.213299874529
