,name,sentiment,node,degree,deg cent,bet cent,clo cent
0,Gc_positive.gml,negative,neighbors,1,0.00171232876712,0.0,0.198033231604
1,Gc_positive.gml,negative,colleges,1,0.00171232876712,0.0,0.204481792717
2,Gc_positive.gml,negative,influenza,2,0.00342465753425,0.000744260908386,0.168009205984
3,Gc_positive.gml,negative,parents of autistic children,6,0.0102739726027,0.00556010719502,0.265938069217
4,Gc_positive.gml,negative,religious exemption,9,0.0154109589041,0.00714602296517,0.269995376791
5,Gc_positive.gml,negative,results,1,0.00171232876712,0.0,0.215180545321
6,Gc_positive.gml,negative,no brainer,1,0.00171232876712,0.0,0.236724766923
7,Gc_positive.gml,negative,repetitive behaviors,1,0.00171232876712,0.0,0.125321888412
8,Gc_positive.gml,negative,children,31,0.0530821917808,0.0825019781174,0.341520467836
9,Gc_positive.gml,negative,vaccination schedule,4,0.00684931506849,0.00133767847189,0.26013363029
10,Gc_positive.gml,negative,best-sellers,1,0.00171232876712,0.0,0.205851251322
11,Gc_positive.gml,negative,American Medical Association,5,0.00856164383562,0.00107268448467,0.236150424586
12,Gc_positive.gml,negative,Orthodox Jewish communities,1,0.00171232876712,0.0,0.252813852814
13,Gc_positive.gml,negative,fence-sitters,4,0.00684931506849,0.0155009938814,0.277434679335
14,Gc_positive.gml,negative,Journal of the American Medical Association,1,0.00171232876712,0.0,0.210906464428
15,Gc_positive.gml,negative,sexually transmitted virus,4,0.00684931506849,0.00728219891485,0.280499519693
16,Gc_positive.gml,negative,fear of autism,5,0.00856164383562,0.00859846036262,0.276515151515
17,Gc_positive.gml,negative,genetic risk factors for ASD,1,0.00171232876712,0.0,0.163906820095
18,Gc_positive.gml,negative,siblings,1,0.00171232876712,0.0,0.175112443778
19,Gc_positive.gml,negative,resources,2,0.00342465753425,0.00183592236976,0.205923836389
20,Gc_positive.gml,negative,risk,1,0.00171232876712,0.0,0.236724766923
21,Gc_positive.gml,negative,increased sensitivity to light,1,0.00171232876712,0.0,0.22112836047
22,Gc_positive.gml,negative,choice,1,0.00171232876712,0.0,0.258407079646
23,Gc_positive.gml,negative,stiff neck,1,0.00171232876712,0.0,0.161772853186
24,Gc_positive.gml,negative,nausea,2,0.00342465753425,0.00168483768097,0.245172124265
25,Gc_positive.gml,negative,ill effects,1,0.00171232876712,0.0,0.195776064365
26,Gc_positive.gml,negative,cultured cells,3,0.00513698630137,0.00227331469254,0.160307438924
27,Gc_positive.gml,negative,spread of infectious diseases,4,0.00684931506849,0.00109483081212,0.261766024204
28,Gc_positive.gml,negative,decrease in exemption rates,6,0.0102739726027,0.0103097037058,0.234161988773
29,Gc_positive.gml,negative,debunked,1,0.00171232876712,0.0,0.195776064365
30,Gc_positive.gml,negative,mild,1,0.00171232876712,0.0,0.228392647634
31,Gc_positive.gml,negative,booster dose,1,0.00171232876712,0.0,0.186105799873
32,Gc_positive.gml,negative,large,1,0.00171232876712,0.0,0.215180545321
33,Gc_positive.gml,negative,tenderness,1,0.00171232876712,0.0,0.228392647634
34,Gc_positive.gml,negative,financial forces,4,0.00684931506849,0.00748558994316,0.243739565943
35,Gc_positive.gml,negative,efficacious,1,0.00171232876712,0.0,0.258407079646
36,Gc_positive.gml,negative,vaccinated high-risk children,3,0.00513698630137,0.00384667258282,0.250107066381
37,Gc_positive.gml,negative,findings,3,0.00513698630137,0.00364104567742,0.220961029134
38,Gc_positive.gml,negative,lower rate of autism in vaccinated children,2,0.00342465753425,0.0,0.225744105141
39,Gc_positive.gml,negative,Neisseria meningitidis bacteria,3,0.00513698630137,0.000680657113198,0.225569718038
40,Gc_positive.gml,negative,long-term benefits,1,0.00171232876712,0.0,0.225656877898
41,Gc_positive.gml,negative,medical issue,2,0.00342465753425,0.000420953252031,0.24641350211
42,Gc_positive.gml,negative,universities,1,0.00171232876712,0.0,0.1946017994
43,Gc_positive.gml,negative,vaccine alternatives,3,0.00513698630137,0.0102504758101,0.259094942325
44,Gc_positive.gml,negative,prisons,1,0.00171232876712,0.0,0.204481792717
45,Gc_positive.gml,negative,vaccines are effective,1,0.00171232876712,0.0,0.204267226303
46,Gc_positive.gml,negative,scientists,4,0.00684931506849,0.00402603707512,0.263063063063
47,Gc_positive.gml,negative,flu shots,3,0.00513698630137,0.00342465753425,0.218808542525
48,Gc_positive.gml,negative,children with immunosuppressive diseases,3,0.00513698630137,0.0,0.241721854305
49,Gc_positive.gml,negative,body,1,0.00171232876712,0.0,0.224529027297
50,Gc_positive.gml,negative,Libya,2,0.00342465753425,2.70931863468e-05,0.193633952255
51,Gc_positive.gml,negative,partners,1,0.00171232876712,0.0,0.173037037037
52,Gc_positive.gml,negative,genes,1,0.00171232876712,0.0,0.24182194617
53,Gc_positive.gml,negative,answers,1,0.00171232876712,0.0,0.22171602126
54,Gc_positive.gml,negative,vomiting,1,0.00171232876712,0.0,0.22112836047
55,Gc_positive.gml,negative,fluke,1,0.00171232876712,0.0,0.189795255119
56,Gc_positive.gml,negative,protection,7,0.0119863013699,0.0128854887615,0.299948638932
57,Gc_positive.gml,negative,miscarriage,2,0.00342465753425,0.0,0.213997801392
58,Gc_positive.gml,negative,Ohio,2,0.00342465753425,2.70931863468e-05,0.193633952255
59,Gc_positive.gml,negative,met the bar,1,0.00171232876712,0.0,0.193955496513
60,Gc_positive.gml,negative,Jews,5,0.00856164383562,0.00246986738062,0.290547263682
61,Gc_positive.gml,negative,Victorian government,1,0.00171232876712,0.0,0.211211573237
62,Gc_positive.gml,negative,vast amounts of money,1,0.00171232876712,0.0,0.195776064365
63,Gc_positive.gml,negative,employees,1,0.00171232876712,0.0,0.179581795818
64,Gc_positive.gml,negative,infant disability,1,0.00171232876712,0.0,0.236724766923
65,Gc_positive.gml,negative,health care providers,2,0.00342465753425,3.13290569171e-06,0.220627125047
66,Gc_positive.gml,negative,controversy,1,0.00171232876712,0.0,0.186521877994
67,Gc_positive.gml,negative,low vaccination rates,9,0.0154109589041,0.0166351005227,0.271123491179
68,Gc_positive.gml,negative,studies,13,0.0222602739726,0.0259423968029,0.256590509666
69,Gc_positive.gml,negative,danger,2,0.00342465753425,0.00719184298978,0.245584524811
70,Gc_positive.gml,negative,Age of Autism,2,0.00342465753425,0.0,0.24599831508
71,Gc_positive.gml,negative,brain damage,2,0.00342465753425,0.00453616148896,0.257609175121
72,Gc_positive.gml,negative,National Infant Immunization Week,2,0.00342465753425,0.000897240634226,0.241422075238
73,Gc_positive.gml,negative,alternative explanation,1,0.00171232876712,0.0,0.208571428571
74,Gc_positive.gml,negative,vaccines do not cause autism,3,0.00513698630137,0.00684344087032,0.154049063572
75,Gc_positive.gml,negative,rash,1,0.00171232876712,0.0,0.22112836047
76,Gc_positive.gml,negative,misguided claims,5,0.00856164383562,0.0103239457501,0.242022378782
77,Gc_positive.gml,negative,Nigeria,1,0.00171232876712,0.0,0.166666666667
78,Gc_positive.gml,negative,deafness,1,0.00171232876712,0.0,0.186700767263
79,Gc_positive.gml,negative,close contacts,5,0.00856164383562,0.00395838105753,0.242022378782
80,Gc_positive.gml,negative,vaccine information sources,1,0.00171232876712,0.0,0.151767151767
81,Gc_positive.gml,negative,tetanus/diphtheria/pertussis,1,0.00171232876712,0.0,0.223156285823
82,Gc_positive.gml,negative,social media,1,0.00171232876712,0.0,0.198033231604
83,Gc_positive.gml,negative,withholding vaccines,4,0.00684931506849,0.0040721760271,0.263300270514
84,Gc_positive.gml,negative,children with autistic sibling,6,0.0102739726027,0.000361415518868,0.252813852814
85,Gc_positive.gml,negative,Institute of Medicine,2,0.00342465753425,0.0102387274137,0.181818181818
86,Gc_positive.gml,negative,opposed,5,0.00856164383562,0.00355829554266,0.211135213304
87,Gc_positive.gml,negative,unvaccinated-friendly day care centres,4,0.00684931506849,0.00596069181343,0.274049741905
88,Gc_positive.gml,negative,conscientious objectors,1,0.00171232876712,0.0,0.193955496513
89,Gc_positive.gml,negative,formal advice,1,0.00171232876712,0.0,0.243637880684
90,Gc_positive.gml,negative,meningococcal disease,32,0.0547945205479,0.0905001613822,0.283770651118
91,Gc_positive.gml,negative,supporters,1,0.00171232876712,0.0,0.193955496513
92,Gc_positive.gml,negative,populations,2,0.00342465753425,0.000251098603629,0.226884226884
93,Gc_positive.gml,negative,infection,11,0.0188356164384,0.0076103619643,0.27730294397
94,Gc_positive.gml,negative,antibiotics,4,0.00684931506849,0.00138813423711,0.237978810106
95,Gc_positive.gml,negative,transient,1,0.00171232876712,0.0,0.225656877898
96,Gc_positive.gml,negative,cases,1,0.00171232876712,0.0,0.22112836047
97,Gc_positive.gml,negative,vaccination coverage,6,0.0102739726027,0.0108494021078,0.239638900287
98,Gc_positive.gml,negative,other meningococcal disease cases,1,0.00171232876712,0.0,0.22112836047
99,Gc_positive.gml,negative,women,4,0.00684931506849,0.00686876711682,0.199521694568
100,Gc_positive.gml,negative,states,15,0.0256849315068,0.0188668224419,0.263895164934
101,Gc_positive.gml,negative,shame,1,0.00171232876712,0.0,0.141096883305
102,Gc_positive.gml,negative,science,2,0.00342465753425,0.00185523152801,0.276384287743
103,Gc_positive.gml,negative,challenge,1,0.00171232876712,0.0,0.24182194617
104,Gc_positive.gml,negative,vaccinated students,2,0.00342465753425,0.0,0.233880656788
105,Gc_positive.gml,negative,California Senate,1,0.00171232876712,0.0,0.240131578947
